UHSN;Nominal voltage for sensor heater
ULDPEMN;Minimum voltage for LDP power stage OK diagnosis
ULDPEMX;Maximum voltage for LDP power stage OK diagnosis
ULSUAMN;Minimum LSU voltage during alignment
ULSUAMX;Maximum LSU voltage during alignment
UPVGNENN;Nominal value for DV-E potentiometer supply voltage
UPW1BE;Accelerator pedal sensor 1 voltage for movement detection
UPW1LLMX;Maximum voltage of potentiometer 1 at idle point
UPWGUBF;Lower voltage value for re-normalization during movement error
UPWMCS;Battery voltage threshold for crash signal diagnosis
USHKAMX;Post-cat sensor voltage for catalyst clearing abort
USHKFT;Post-cat sensor voltage threshold for "rich exhaust" detection
USHKMR;Post-cat sensor voltage threshold for "lean exhaust" detection
USHLEAN;Lean voltage threshold for resetting post-cat sensor dynamic measurement
USHRICH;Rich voltage threshold for valid post-cat sensor dynamic measurement
USHSTGMX;Value for maximum gradient for start value filter
USHSTSOLL;Threshold for permissible gradient of post-cat sensor voltage
USIVMAXH;Init value for max post-cat sensor voltage after power fail
USIVMINH;Init value for min post-cat sensor voltage after power fail
USMNSAMN;Minimum detected sensor voltage for signal output (plausible min)
USMNSAMX;Minimum detected sensor voltage for signal output (plausible max)
USMNSHMN;Minimum detected post-cat sensor voltage for signal output (plausible min)
USMNSHMX;Minimum detected post-cat sensor voltage for signal output (plausible max)
USMXSAMN;Maximum detected sensor voltage for signal output (plausible min)
USMXSAMX;Maximum detected sensor voltage for signal output (plausible max)
USMXSHMN;Maximum detected post-cat sensor voltage for signal output (plausible min)
USMXSHMX;Maximum detected post-cat sensor voltage for signal output (plausible max)
USRHKFA;Post-cat sensor voltage setpoint during functional request B_fakat
USRHKSHJ;Control threshold for post-cat control, converted DLSSA value
USVKKS;Lambda sensor voltage threshold for resetting fuel-in-oil counter
VALDPMN;Minimum vehicle speed for leak diagnosis activation
VANZKBI;Instrument cluster output: number of valves
VARDEF;Default variant for variant coding
VARSRM;Speed threshold for rough road detection
VFZGADMD;Vehicle speed threshold for blanking DMD during brake intervention
VFZR1O_0_A;Threshold vfzroh_w for switching zfcnt from 1 to ZFCNT1
VFZR1O_1_A;Threshold vfzroh_w for switching zfcnt from 1 to ZFCNT1
VFZR1O_2_A;Threshold vfzroh_w for switching zfcnt from 1 to ZFCNT1
VFZR1O_3_A;Threshold vfzroh_w for switching zfcnt from 1 to ZFCNT1
VFZR1U_0_A;Threshold vfzroh_w for switching zfcnt from ZFCNT1 to 1
VFZR1U_1_A;Threshold vfzroh_w for switching zfcnt from ZFCNT1 to 1
VFZR1U_2_A;Threshold vfzroh_w for switching zfcnt from ZFCNT1 to 1
VFZR1U_3_A;Threshold vfzroh_w for switching zfcnt from ZFCNT1 to 1
VFZR2O_0_A;Threshold vfzroh_w for switching zfcnt from ZFCNT1 to ZFCNT2
VFZR2O_1_A;Threshold vfzroh_w for switching zfcnt from ZFCNT1 to ZFCNT2
VFZR2O_2_A;Threshold vfzroh_w for switching zfcnt from ZFCNT1 to ZFCNT2
VFZR2O_3_A;Threshold vfzroh_w for switching zfcnt from ZFCNT1 to ZFCNT2
VFZR2U_0_A;Threshold vfzroh_w for switching zfcnt from ZFCNT2 to ZFCNT1
VFZR2U_1_A;Threshold vfzroh_w for switching zfcnt from ZFCNT2 to ZFCNT1
VFZR2U_2_A;Threshold vfzroh_w for switching zfcnt from ZFCNT2 to ZFCNT1
VFZR2U_3_A;Threshold vfzroh_w for switching zfcnt from ZFCNT2 to ZFCNT1
VGNL;Speed threshold for torque intervention during gearbox message failure
VKO;Speed threshold for AC control
VKOAO;Upper speed threshold for compressor shut-off
VLDPMN;Minimum speed for gross leak verification
VLLR;Vehicle speed threshold for idle control
VMAXTM;Maximum speed based on engine temperature
VMAXTOL;Maximum speed based on oil temperature
VMINAMSR;Speed threshold for plausible MSR intervention
VNVKO;Gear detection threshold for AC shut-off at full load
VNVKOB;Gear detection threshold for AC shut-off at full load (alt)
VPSSPLSWDK;Pressure ratio for throttle valve over-travel release
VRADF;Speed threshold for fault entry
VSL;Vehicle speed threshold for power steering compensation
VSLS;Vehicle speed threshold for secondary air system ON
VTUMTAT;Vehicle speed threshold for TANS -> Ambient temperature
VVR_AOG;Upper limit for V-lock adaptation
VVR_AUG;Lower limit for V-lock adaptation
VWPMBBRLEFTFOOTBRAKING;Minimum speed for pedal value limitation during braking
WAIT_T_UM;Wait time for reset duty cycle from safety monitoring
WDKDSVLU;Throttle valve threshold for pressure sensor plausibility
WDKFPRO1;Shut-off threshold throttle actual value for DV-E spring test
WDKPMXN;Maximum throttle angle for plausibility with charge signal
WDKSHYS;Throttle valve hysteresis for over-travel activation/deactivation
WDKSNLN;Target throttle angle with Kl15 OFF
WDZWOBT;Weighting DZWOB via evtmod
WEAN;Injection abort angle
WEEMRFAN;Injection end angle at maximum driver request
WEESTN;Injection end angle during start
WEESTSM;Injection end angle limit for simulated start triggers
WESSOT;Intake valve closes late until TDC
WESSTO;Injection offset angle for quick start
WFAN;Threshold for accelerator pedal angle during end-of-line test
WFRL;Fuel wall film characteristic
WHLSUKOR;Correction value for LSU heating power
WKVGDSLL;Throttle valve threshold for DSU/DSL plausibility after start
WMABGKH_0_A;Factor for heat quantity correction (cat heating, dew point)
WMABGKH_1_A;Factor for heat quantity correction (cat heating, dew point)
WMKATKH_0_A;Factor for heat quantity correction post-cat (dew point)
WMKATKH_1_A;Factor for heat quantity correction post-cat (dew point)
WNWEMAX;Maximum intake camshaft target angle
WNWKM;Camshaft correction angle via engine temperature
WNWSAMXE;Max value for calculating intake camshaft setpoint change limit
WNWSPMN;Retard limit angle for camshaft-to-crankshaft assignment
WNWSPMX;Advance limit angle for camshaft-to-crankshaft assignment
WNWUEMXT;Theoretically maximum camshaft overlap angle
WPEDU;Lower pedal value threshold for anti-jerk function
WPHN;Phase response
WPRMBVH;Pedal value limit for withdrawing abuse prevention
WPRMX;Maximum prediction angle
WZLDPGS;Total maximum number of retry attempts after interruption
WZLDPMX;Max. retry attempts after interruption when a leak is detected
WZLDPRO;Max. retry attempts for Reed switch Close-to-Open check
Y2MAX;Upper limit of the integral component (LRS)
ZASMASK;Cylinder deactivation mask for CIFI from ZAS
ZATAKRML;Time constant for exhaust manifold temperature model
ZATMAML_0_A;Time constant for exhaust temperature model
ZATMAML_1_A;Time constant for exhaust temperature model
ZATMIKKML_0_A;Time constant for cat temp model - internal temp during cooling
ZATMIKKML_1_A;Time constant for cat temp model - internal temp during cooling
ZATMIKML_0_A;Time constant for cat temp model - internal temperature
ZATMIKML_1_A;Time constant for cat temp model - internal temperature
ZATMKKML_0_A;Time constant for cat temp model - catalyst temperature during cooling
ZATMKKML_1_A;Time constant for cat temp model - catalyst temperature during cooling
ZATMKML_0_A;Time constant for cat temp model - catalyst temperature
ZATMKML_1_A;Time constant for cat temp model - catalyst temperature
ZATMRML_0_A;Time constant for exhaust temp model - pipe wall temperature
ZATMRML_1_A;Time constant for exhaust temp model - pipe wall temperature
ZATRKRML;Time constant for exhaust temp model - manifold pipe wall temperature
ZBAKM;Reduction factor K-memory (tmot) BA
ZBALM;Reduction factor L-memory (tmot) BA
ZBTEML;Integration speed of loading factor
ZBWF;Counter value for movement detection fault entry
ZCANAIR;Counter for coding error detection of Airbag message
ZDBTMN;Time constant dynamic combustion chamber temp model (negative gradient)
ZDBTMP;Time constant dynamic combustion chamber temp model (positive gradient)
ZDELBMSRCH;Additional tooth offset when waiting for BM in quick start
ZDFFDTE;Time constant for high-pass filter of alternator signal
ZDKATAD_0_A;Filter time constant of differentiators for signal amplitude
ZDKATAD_1_A;Filter time constant of differentiators for signal amplitude
ZDKATAF_0_A;Time constant absolute value filter for signal amplitude
ZDKATAF_1_A;Time constant absolute value filter for signal amplitude
ZDKATSH;Time constant low-pass, control position difference
ZDKTBD_0_A;Time constant of differentiators for FR AC component
ZDKTBD_1_A;Time constant of differentiators for FR AC component
ZDKTBF_0_A;Time constant for gas mixing process before catalyst
ZDKTBF_1_A;Time constant for gas mixing process before catalyst
ZDLBTS;Time constant delta lambda component protection
ZDRLKRA;Time constant for low-pass load gradient in knock control
ZDSLAMX;Maximum number of repetitions for active additional diagnosis (Phases 4+5)
ZEHK;Error counter for heater coupling to lambda signal
ZETATE;Ramp gradient for engine efficiency change due to tank venting
ZFCNT1_0_A;Number of tooth flanks in medium speed range
ZFCNT1_1_A;Number of tooth flanks in medium speed range
ZFCNT1_2_A;Number of tooth flanks in medium speed range
ZFCNT1_3_A;Number of tooth flanks in medium speed range
ZFCNT2_0_A;Number of tooth flanks in upper speed range
ZFCNT2_1_A;Number of tooth flanks in upper speed range
ZFCNT2_2_A;Number of tooth flanks in upper speed range
ZFCNT2_3_A;Number of tooth flanks in upper speed range
ZFLASKH;Time constant for transition to lambda exhaust target
ZFLMSSL;Time constant mixture component secondary air
ZFRMFIL;Filter time constant lambda controller variables
ZFRMXAF;Filter time constant for frmxa_w signal
ZFTANS;Time constant low-pass filter intake air temperature
ZFUULSU;Filter time constant for lambda
ZGRDPSSF;Time constant for filter pssol gradient
ZKARIH;Time constant for ceramic temp dynamics simulation from exhaust temp post-cat
ZKBKVAB;Time constant torque reserve reduction (cat heating) for brake booster
ZKDRLSOL;Time constant for drlsol integrator
ZKDXLDPE;Switch-on time constant for max fault check (KS_UB) LDP power stage
ZKFRAOA;Time constant for frao integrator f(starts with oil dilution)
ZKFRAUA;Time constant for frau integrator f(starts with oil dilution)
ZKFRMSLS;Time constant for filtering frm in secondary air diagnosis
ZKFUB;Filter time constant for battery voltage
ZKFWLKH;Time constant weighting warm-up factor during catalyst heating
ZKLAMKH;Time constant target engine lambda during catalyst heating
ZKLBZ;Time constant of charge balance (LBZ) integrator
ZKLSU;Time constant for LSU ceramic temp dynamics simulation from exhaust temp pre-cat
ZKMDKH;Filter time constant during transition between part load and idle
ZKMDSLP;Time constant for secondary air pump switch-on torque reduction
ZKMDWAB;Time constant for converter torque absorption reduction
ZKMDWAUF;Time constant for converter torque absorption increase
ZKMSDKTHFM;Time constant rapid mass flow adaptation (alignment with HFM signal)
ZKPLGRU;Time constant for actual base boost pressure
ZKRKATA;Integration speed integrator rkat, f(abo)
ZKRKAZA;Integration speed integrator rkaz, f(abo)
ZKRMSTEV;Time constant low-pass filtering for Mode 6 DTEV
ZKSLPOFF;Time constant secondary air blower ramp-down
ZKSLPON;Time constant secondary air blower ramp-up
ZKSLSOFML;Time constant for secondary air clearing after valve closure
ZKSLSONML;Time constant for secondary air introduction after valve opening
ZKTABTU;Time constant for engine cooling
ZKTDRL;Time constant low-pass, engine load (rl) filtering
ZKTDTKM;Low-pass filter time constant for tkatm filtering
ZKWLAFWL;Time constant weighting offset engine target lambda
ZLASHKAB;Time constant for reduction of dynamic setpoint increase in LRHK
ZMLETAN;Time constant for filtering idle energy demand calculation for DTEV
ZMLRO;Time constant mlroh low-pass for HFM/HLM diagnosis
ZMLTE;Time constant for ml filter in load-dependent tank venting
ZMRFABN;Calculated current time constant of low-pass (continuous high load)
ZMSSGIN;Filter time constant for relative change calculation of mssgin_w
ZMSTEDTE;Time constant for filtering calculated TEV mass flow
ZNGKRA;Time constant for low-pass speed gradient
ZNSUB;Time constant for minimum target speed during undervoltage
ZPVDKR;Time constant for pvdkr filtering
ZPWMCS;Number of crash pulses until crash detected
ZPWMCSMAX;Debounce counter for crash signal diagnosis
ZRLBAB;Time constant engine load low-pass during downhill detection
ZRLTEDTE;Time constant for filtering calculated TEV charge
ZTDAGR;Time constant temperature dynamics during EGR activation/deactivation
ZTSPEV;Time constant for filtering evtmod considering tvu component
ZUKE;Time constant for torque converter (ÜK) substitute value
ZUKNST;Reduction time constant for torque converter factor after start
ZVAKM;Reduction factor K-memory (tmot) VA
ZVALM;Reduction factor L-memory (tmot) VA
ZVTPRGSU;Time constant low-pass filtering for intake manifold flap dynamics
ZWFUBAMN;End angle of multi-spark ignition, if configured
ZYLEAUS;Cylinder to be blanked
ZZWEETM;Switchover threshold for pre-storage angle
ABAOVMX;Max number of acceleration events without adaptation value reset
ABGMSIGV;Exhaust gas temp threshold for signal interruption with Ri diagnosis pre-cat
ADEWG;Max number of complete diagnosis cycles for Waste-Gate
ADSWG;Max number of diagnosis starts for Waste-Gate
